date_hour,total
2014-07-10 19,453273.12
2014-04-25 17,393811.13999999978
2014-01-19 18,367436.94
2014-01-03 20,284416.93999999971
2014-10-08 23,368439.47000000009
2014-05-18 12,367382.47000000026
2014-09-20 5,94571.400000000081
2014-04-26 5,100383.16999999985
2014-08-03 14,325035.16
2014-05-24 15,279263.12000000017
2014-05-12 11,332241.05999999988
2014-07-24 10,318626.95000000013
2014-01-13 20,357465.69999999984
2014-05-10 16,290797.55000000028
2014-01-20 16,316264.80000000005
2014-12-13 13,380428.84000000014
2014-08-03 23,236326.9899999999
2014-11-23 1,395226.14999999985
2014-10-14 20,422981.20000000065
2014-08-24 0,364410.27999999915
2014-04-15 4,51039.370000000083
2014-11-18 0,192489.21999999977
2014-04-26 21,436789.55999999976
2014-04-28 20,408436.23
2014-03-15 23,501841.13999999996
2014-01-01 22,210868.21000000011
2014-09-16 5,77209.340000000157
2014-02-19 20,419902.77000000025
2014-05-05 19,453934.02000000014
2014-12-26 16,261444.06999999995
2014-06-19 18,450667.36000000004
2014-06-02 19,414816.93000000028
2014-08-18 9,311664.57999999978
2014-09-03 17,356123.46000000095
2014-08-12 9,317674.5399999998
2014-12-07 9,202400.81999999966
2014-05-13 22,453305.44000000047
2014-06-02 22,380475.69999999966
2014-04-04 1,209514.54999999987
2014-03-08 20,435467.80999999936
2014-11-26 13,350620.1
2014-01-24 4,75169.350000000137
2014-06-05 20,463975.87
2014-10-27 19,422641.2799999995
2014-05-29 4,60026.940000000155
2014-03-29 3,253446.55000000031
2014-12-09 0,207322.17
2014-08-06 7,282380.25000000012
2014-10-24 16,314354.97000000015
2014-04-03 16,319138.58999999985
2014-11-20 15,368457.02000000008
2014-08-30 8,139601.67
2014-01-06 12,276335.35999999969
2014-12-13 19,417666.04000000062
2014-11-13 14,403337.64999999973
2014-06-20 9,357020.32000000012
2014-11-29 2,171518.01000000007
2014-10-03 22,440868.14999999997
2014-09-23 21,441414.1199999997
2014-06-17 22,428966.35000000033
2014-03-26 2,69476.219999999987
2014-10-31 20,451507.73000000016
2014-02-03 5,123697.33999999991
2014-11-25 20,389474.80999999959
2014-02-18 4,53749.760000000133
2014-06-25 22,440441.57999999996
2014-02-10 23,257344.8199999996
2014-02-07 18,443691.93000000081
2014-03-08 14,368261.58999999997
2014-02-26 16,294221.18999999925
2014-04-17 16,309967.73999999982
2014-05-13 14,380135.67000000022
2014-12-04 17,373906.92000000027
2014-09-08 13,327275.32
2014-12-22 18,356491.37000000005
2014-06-15 21,332152.2800000002
2014-01-13 23,238483.49000000005
2014-07-08 23,314187.79999999993
2014-09-15 0,139541.47999999978
2014-11-05 4,55270.320000000058
2014-08-25 11,250894.37999999951
2014-10-11 6,111619.52000000012
2014-11-24 13,299059.01999999909
2014-06-06 11,372357.25000000023
2014-05-10 9,242375.5
2014-01-18 2,295701.14000000013
2014-07-07 20,314916.67000000062
2014-03-18 5,87930.48000000001
2014-04-23 22,479167.32999999938
2014-12-25 20,167345.64999999991
2014-01-27 1,75358.410000000091
2014-07-27 5,100152.38000000015
2014-06-06 3,106203.92000000014
2014-03-25 1,104898.44999999991
2014-06-08 1,394239.19999999972
2014-05-01 5,92824.620000000068
2014-01-29 10,334182.85000000044
2014-11-08 16,290871.24999999965
2014-10-08 2,63999.190000000024
2014-07-12 19,336349.65999999963
2014-07-30 10,304306.89000000013
2014-07-04 4,112375.88000000005
2014-06-21 23,455111.72000000044
2014-04-22 5,84627.980000000069
2014-08-26 8,292593.16999999981
2014-07-24 16,300452.44999999984
2014-07-01 1,100684.60999999986
2014-11-05 0,193209.51
2014-07-29 1,106465.40000000005
2014-09-10 13,367527.8
2014-02-08 8,166076.11
2014-11-27 0,216777.73999999993
2014-03-16 23,231755.32000000004
2014-11-04 6,178708.78000000017
2014-02-22 7,126282.88999999991
2014-12-21 7,106635.78999999995
2014-06-07 6,112809.62000000014
2014-09-01 5,72332.10000000018
2014-12-06 6,96992.520000000019
2014-12-31 7,128086.71999999993
2014-11-19 5,85829.420000000027
2014-07-14 3,41180.629999999983
2014-12-25 1,127620.24000000008
2014-10-27 5,112162.47000000018
2014-07-31 2,99166.309999999954
2014-11-26 2,91789.619999999908
2014-11-06 3,57858.560000000034
2014-08-05 4,50787.670000000122
2014-05-09 5,112553.88000000003
2014-09-15 3,40794.500000000007
2014-04-03 5,96185.26
2014-08-14 4,66023.350000000035
2014-09-09 3,47296.180000000051
2014-01-04 6,71866.200000000157
2014-11-10 5,112881.35000000017
2014-03-31 4,67796.260000000126
2014-10-16 4,58233.940000000053
2014-01-12 6,89775.849999999977
2014-04-25 5,113831.19000000002
2014-11-18 14,382323.88999999972
2014-05-17 9,273823.84999999951
2014-03-18 14,340150.54999999981
2014-05-24 10,231108.14999999973
2014-03-05 8,385691.70999999961
2014-02-11 6,173151.72000000003
2014-01-15 12,328247.69000000041
2014-11-12 15,345045.33999999997
2014-11-29 18,346283.20000000013
2014-09-21 15,328454.75
2014-06-23 14,342652.73999999976
2014-04-21 14,340624.09000000032
2014-02-22 0,449387.3000000004
2014-03-16 1,432991.46000000037
2014-03-27 0,266921.35
2014-05-27 20,376332.81000000035
2014-07-02 21,376957.44000000006
2014-08-16 5,92979.310000000085
2014-04-05 22,483536.37000000017
2014-02-10 18,424752.48999999958
2014-06-30 17,327195.26999999955
2014-03-09 6,113358.18000000008
2014-08-29 2,135436.31000000014
2014-08-02 10,220537.62999999971
2014-12-27 8,98112.590000000069
2014-07-12 13,292938.05999999988
2014-02-23 15,341640.25
2014-07-20 12,284530.80999999971
2014-12-09 12,333054.18000000028
2014-02-21 9,349529.18000000005
2014-12-05 9,359891.85000000033
2014-04-11 3,96304.96000000005
2014-05-18 22,340783.9899999997
2014-12-23 22,272106.62999999971
2014-05-01 12,367362.22999999981
2014-01-06 17,331008.74000000017
2014-05-27 14,391819.75000000052
2014-03-10 19,418409.89000000077
2014-08-18 12,273212.11999999982
2014-07-21 18,400842.72999999969
2014-01-26 7,100084.00000000016
2014-11-05 23,372478.7100000002
2014-04-23 15,370099.170000001
2014-06-29 19,334397.01999999938
2014-12-24 9,221061.17999999973
2014-11-23 18,337907.5299999991
2014-07-02 14,345093.5500000001
2014-01-30 12,343658.31000000011
2014-12-01 15,351569.32999999978
2014-08-23 13,269833.59999999974
2014-01-07 12,294199.31000000029
2014-01-10 11,303166.94
2014-08-28 8,307745.24
2014-04-05 13,372698.10000000003
2014-04-02 9,378063.85000000009
2014-10-31 14,391205.94000000024
2014-05-24 18,316824.88999999996
2014-01-17 16,308261.53999999975
2014-01-20 15,334091.80999999965
2014-03-15 8,168792.47999999981
2014-04-03 8,386027.14999999967
2014-05-18 13,392348.60999999981
2014-10-13 15,329628.67000000033
2014-05-30 20,435856.95000000007
2014-08-27 23,321452.55999999959
2014-12-28 22,248507.9099999996
2014-10-16 20,462052.61000000039
2014-03-07 21,475346.5400000001
2014-08-30 5,82361.050000000163
2014-04-21 2,56756.890000000036
2014-06-01 2,339966.72000000079
2014-10-24 17,389077.70000000036
2014-06-10 18,458220.5999999998
2014-11-01 16,307905.65999999986
2014-09-11 16,305264.29999999964
2014-01-13 18,410958.08999999979
2014-03-07 19,520267.01000000077
2014-12-08 18,425925.12000000011
2014-09-05 7,313364.4299999997
2014-10-20 20,392957.21000000031
2014-10-22 21,464118.01999999973
2014-01-27 16,293384.44000000012
2014-09-26 7,266336.42999999947
2014-03-16 15,369510.07000000018
2014-10-18 16,298915.44000000012
2014-06-24 15,340683.26999999979
2014-10-07 8,353844.78999999975
2014-03-25 12,309968.03
2014-05-26 14,296821.40999999992
2014-05-21 8,388463.64000000013
2014-03-28 10,360887.7899999998
2014-06-12 7,325530.99999999959
2014-09-28 10,259975.19999999995
2014-07-04 10,158168.49
2014-08-12 15,325702.21000000031
2014-06-22 18,350407.75999999989
2014-11-06 10,363781.35000000015
2014-08-20 12,305167.99000000022
2014-10-05 19,350805.66999999969
2014-01-18 17,329380.30999999982
2014-12-21 19,287827.28
2014-09-08 9,345041.37999999995
2014-04-28 8,366868.75000000017
2014-11-19 9,370982.22999999986
2014-09-23 15,306091.30000000016
2014-04-13 18,373429.45999999938
2014-06-12 8,396555.18
2014-02-09 9,173666.16
2014-03-12 9,374522.58999999968
2014-11-26 12,343059.10000000009
2014-10-17 13,361237.27999999997
2014-11-12 23,362468.48999999976
2014-12-06 4,142847.22999999989
2014-01-17 22,440455.22999999981
2014-11-05 3,48707.920000000056
2014-10-20 21,398217.70000000013
2014-11-05 20,443391.48999999958
2014-09-24 0,208470.36999999994
2014-06-23 20,372297.23999999964
2014-06-20 23,475579.0500000004
2014-04-24 21,512253.00000000006
2014-10-11 1,366136.68000000005
2014-05-13 17,381417.9200000008
2014-06-27 19,453114.77000000025
2014-07-16 8,371820.14000000025
2014-12-12 19,486254.23000000033
2014-10-28 9,338278.39999999909
2014-11-26 0,236069.45000000016
2014-03-30 0,446398.42000000039
2014-11-07 22,489129.89
2014-02-04 19,438476.6500000002
2014-02-14 18,474133.04999999976
2014-08-22 17,339642.36000000016
2014-04-17 21,498115.87000000023
2014-01-27 17,342644.79000000015
2014-06-08 13,362317.7099999999
2014-06-27 11,343415.72999999992
2014-09-04 7,309725.54999999981
2014-03-14 13,359746.57999999978
2014-08-29 12,299023.13000000035
2014-02-04 21,416740.16000000003
2014-12-30 20,327642.09999999992
2014-01-16 6,176618.04999999987
2014-01-18 13,304459.98999999993
2014-01-16 10,315658.37999999995
2014-04-01 9,356564.68000000081
2014-10-01 15,350587.00999999995
2014-04-13 14,393141.1599999998
2014-02-23 16,315481.54999999958
2014-03-15 2,315477.51999999944
2014-11-26 1,139237.06999999992
2014-01-24 21,457156.35000000033
2014-03-06 1,135453.83999999991
2014-07-16 22,441198.2
2014-06-28 1,377413.5499999997
2014-02-21 4,87818.1200000001
2014-12-23 3,57086.460000000036
2014-11-23 22,236775.52999999982
2014-11-26 22,279400.41000000027
2014-01-14 22,374330.9099999998
2014-02-03 23,229519.89000000019
2014-11-04 4,51924.2200000001
2014-09-27 21,369999.04000000015
2014-06-16 17,383319.1800000004
2014-10-03 19,456557.93000000017
2014-06-20 18,435244.79999999958
2014-06-12 18,467948.92999999982
2014-06-06 7,309749.62000000017
2014-01-31 16,297741.3299999999
2014-05-28 6,176398.42999999959
2014-09-19 18,463164.98000000027
2014-03-06 19,507443.11999999924
2014-02-11 8,376689.73999999953
2014-06-09 16,324551.48999999976
2014-10-09 23,441932.35999999987
2014-01-30 20,474516.6999999999
2014-05-01 15,378934.92999999982
2014-10-10 12,354311.60000000015
2014-01-30 4,60757.570000000087
2014-08-07 1,152023.57
2014-03-21 13,342352.32
2014-03-14 15,367427.1999999996
2014-12-21 8,127658.84000000017
2014-11-23 14,344118.54999999941
2014-11-11 19,375147.57000000007
2014-09-29 15,333859.78000000038
2014-02-12 10,347930.23999999987
2014-11-17 11,301332.77999999991
2014-11-25 12,345990.99000000046
2014-06-05 21,500353.90000000037
2014-01-19 2,351496.7899999998
2014-07-13 21,306445.34999999963
2014-02-03 21,315552.2900000001
2014-10-17 5,106240.07999999999
2014-06-27 3,108185.39000000019
2014-05-22 8,401057.22000000009
2014-11-05 16,288336.57999999961
2014-03-15 13,361861.39000000036
2014-08-24 17,307889.26
2014-12-26 18,289134.7399999997
2014-03-16 21,316837.47
2014-01-16 21,475432.16999999946
2014-01-14 16,291511.77999999991
2014-05-30 5,109661.96999999996
2014-08-19 7,234561.2399999995
2014-10-14 7,310788.98999999976
2014-12-20 23,417396.17999999941
2014-08-31 13,281087.83999999944
2014-11-03 18,430095.5
2014-09-11 8,380862.89000000019
2014-04-12 6,112126.19000000026
2014-07-29 8,315824.3400000002
2014-12-11 15,376188.77000000025
2014-09-10 15,362067.54000000027
2014-04-24 12,393071.02
2014-01-11 7,113290.71999999991
2014-05-24 5,97434.210000000268
2014-08-30 4,139241.96999999997
2014-07-29 6,172696.83999999988
2014-03-10 5,100360.82000000008
2014-09-16 21,449387.9200000001
2014-03-12 10,329106.22999999986
2014-02-20 0,215200.24000000019
2014-08-23 8,140577.70999999982
2014-06-22 3,252247.28000000009
2014-03-19 0,223616.51999999973
2014-09-16 10,348555.50000000035
2014-10-12 9,208781.14999999976
2014-03-12 11,324626.00000000012
2014-11-30 21,277222.92999999993
2014-11-30 23,212348.0699999996
2014-10-31 3,104874.83999999998
2014-12-21 22,250142.66999999993
2014-05-06 19,453729.8900000006
2014-12-26 22,258079.19999999966
2014-06-09 6,211268.41999999963
2014-12-19 3,124789.35000000019
2014-10-20 5,109699.24000000005
2014-08-01 5,107020.20999999998
2014-06-08 7,119509.88000000002
2014-05-14 1,137010.58000000007
2014-05-29 1,147124.56
2014-11-05 2,71742.129999999961
2014-03-21 3,91468.280000000086
2014-12-15 4,68374.45000000007
2014-05-16 2,154594.14999999988
2014-11-12 4,55097.690000000068
2014-12-03 3,48167.340000000026
2014-10-15 4,53693.070000000116
2014-07-09 6,159258.35999999967
2014-05-10 5,103277.20000000011
2014-01-03 1,71273.99000000002
2014-06-02 4,64816.590000000142
2014-12-23 5,94277.730000000229
2014-04-14 3,46007.430000000066
2014-10-08 4,53386.950000000121
2014-10-08 13,354257.92000000057
2014-05-06 8,387820.77000000037
2014-10-31 15,354364.24
2014-05-09 8,384670.03000000032
2014-02-15 19,391704.60000000062
2014-06-03 8,370150.55000000121
2014-12-16 1,116382.97999999995
2014-07-01 22,398311.62000000011
2014-11-06 5,95592.400000000111
2014-03-29 1,393942.83000000025
2014-06-27 20,397724.28000000108
2014-11-17 17,339478.77999999985
2014-02-03 18,334703.01000000042
2014-02-06 16,293394.52000000014
2014-01-16 3,52509.389999999941
2014-04-26 18,423017.26999999961
2014-07-16 15,336554.27999999974
2014-11-19 12,365449.05000000016
2014-04-02 22,443756.06000000064
2014-07-27 1,349117.59000000008
2014-10-07 1,88977.060000000012
2014-09-19 23,488011.83999999985
2014-03-19 22,434087.11999999982
2014-03-17 23,292968.26000000053
2014-04-15 23,356767.64000000042
2014-10-01 21,456033.6200000004
2014-11-10 20,383450.48999999906
2014-01-03 16,233148.97999999978
2014-01-23 0,201274.93000000005
2014-01-06 14,287519.7699999999
2014-01-11 11,264558.44000000012
2014-08-02 19,323695.54999999952
2014-04-17 14,412751.26000000059
2014-04-15 14,359123.90000000037
2014-05-04 19,352955.77000000025
2014-11-21 9,364298.54000000015
2014-09-01 10,185588.07999999967
2014-01-15 15,333873.7200000005
2014-08-22 7,234672.52999999971
2014-09-15 8,350886.87999999971
2014-06-01 9,208316.77000000011
2014-09-26 11,300802.81999999977
2014-10-18 9,247498.08
2014-08-04 9,333914.66999999975
2014-12-28 9,142391.19999999984
2014-07-22 14,361929.71000000049
2014-04-25 8,381190.45000000059
2014-02-26 22,453376.4399999993
2014-01-29 21,468492.14000000025
2014-01-22 21,401531.16000000044
2014-08-06 5,90864.960000000181
2014-06-22 2,318131.73000000068
2014-01-10 23,465226.05000000034
2014-01-06 21,308689.48000000056
2014-01-26 1,398988.07000000024
2014-10-03 0,317587.6399999999
2014-03-22 20,431127.71000000014
2014-03-18 18,438590.60000000009
2014-06-11 19,460353.3499999998
2014-01-07 16,296854.55000000005
2014-05-08 18,486000.89999999991
2014-03-26 17,387335.11999999959
2014-02-05 17,322054.14000000025
2014-01-16 14,359837.34000000043
2014-05-27 21,382680.3400000002
2014-12-15 11,311840.66000000038
2014-01-26 4,173876.97000000006
2014-10-22 17,389858.44999999995
2014-06-06 9,362376.20000000013
2014-04-26 8,189004.60999999984
2014-01-01 10,162221.92999999973
2014-09-25 11,312396.68999999994
2014-05-10 11,343554.8699999993
2014-05-16 20,484868.66000000027
2014-11-02 0,395823.44000000006
2014-01-21 18,117211.85000000006
2014-06-28 11,308730.41999999969
2014-08-13 10,288684.55999999982
2014-10-17 9,363700.92000000051
2014-11-16 8,139033.63999999987
2014-11-24 14,317770.69999999937
2014-01-09 6,166512.80000000025
2014-10-21 7,308137.82999999973
2014-08-30 18,287978.68999999971
2014-01-15 13,328849.76999999996
2014-06-17 13,345722.23999999987
2014-06-14 8,188160.90000000011
2014-07-25 6,179207.88
2014-06-19 7,311732.52999999956
2014-09-02 14,334503.98000000016
2014-12-28 18,286775.32999999943
2014-06-10 10,334450.54
2014-09-10 7,326199.87000000029
2014-01-19 11,264264.37999999995
2014-03-02 22,249009.63999999975
2014-01-17 5,99477.210000000268
2014-02-27 6,187766.30000000022
2014-04-19 20,357101.90000000043
2014-02-04 7,303288.80999999982
2014-10-15 22,443916.21000000014
2014-11-07 4,85403.5700000001
2014-05-28 21,478776.84999999974
2014-08-02 20,322115.37999999977
2014-02-06 21,488487.28000000009
2014-04-23 16,316613.3600000001
2014-01-16 16,294154.05999999953
2014-12-17 13,348207.73000000051
2014-05-23 13,361015.1
2014-10-20 8,342927.69000000047
2014-04-04 18,475130.50000000017
2014-12-03 11,327815.0999999998
2014-02-04 17,351466.1700000001
2014-06-06 21,428669.52000000072
2014-08-29 1,196454.43999999989
2014-01-01 23,173402.91999999969
2014-09-30 21,446181.14000000025
2014-05-28 23,383060.91999999969
2014-08-29 18,377874.44000000018
2014-06-25 19,470298.54000000044
2014-08-20 17,336802.31999999954
2014-06-18 13,368846.29
2014-04-10 17,395425.74
2014-12-14 1,405763.23000000016
2014-02-03 19,336820.00000000029
2014-06-15 3,237969.33999999985
2014-12-19 0,402508.83000000025
2014-06-12 17,384947.89999999962
2014-10-24 8,378147.41000000015
2014-02-17 19,338238.37000000017
2014-09-21 18,339973.46999999991
2014-11-21 0,343415.59000000026
2014-05-07 17,393971.93999999971
2014-10-11 15,344647.39000000025
2014-10-21 5,82720.560000000143
2014-11-08 11,335315.8000000001
2014-12-08 6,194919.0199999997
2014-09-10 6,182389.32999999958
2014-09-01 23,211074.01999999967
2014-10-28 0,182165.13999999987
2014-08-19 19,394217.60000000044
2014-02-16 10,217094.75999999957
2014-01-14 10,318304.27000000008
2014-02-19 11,367157.56999999966
2014-02-01 19,427774.75000000006
2014-03-05 14,381070.25000000023
2014-02-13 9,154422.25000000006
2014-01-06 9,325392.98000000016
2014-04-08 10,323275.31000000058
2014-03-26 14,357235.97999999957
2014-05-24 8,154298.84999999971
2014-08-02 14,290413.10000000003
2014-06-23 9,327423.58000000031
2014-07-31 8,353517.73000000016
2014-11-11 15,337638.73000000039
2014-06-28 12,314401.01000000013
2014-04-24 14,418221.72999999992
2014-07-24 13,347366.37999999995
2014-02-01 15,335524.57999999967
2014-03-08 6,110833.73999999996
2014-10-17 22,477640.04
2014-03-05 21,495744.91999999958
2014-06-06 0,380712.43999999936
2014-09-20 23,468015.07999999973
2014-12-07 0,434368.87000000017
2014-03-20 2,92836.459999999963
2014-07-22 0,179527.98999999987
2014-03-14 20,473688.03999999992
2014-12-22 21,328624.33000000007
2014-05-24 19,288696.86999999976
2014-05-09 4,91225.950000000157
2014-05-08 2,92847.590000000084
2014-08-30 20,265200.57999999967
2014-02-12 22,444210.76999999979
2014-11-30 1,266767.26000000024
2014-09-26 21,421975.71000000014
2014-09-12 23,489816.03999999928
2014-10-29 16,304289.49999999977
2014-05-21 14,408606.42000000062
2014-07-18 11,306444.17999999959
2014-02-14 13,332245.47999999975
2014-07-26 16,278105.98
2014-12-10 6,182034.00999999978
2014-08-29 16,294345.96999999968
2014-03-25 23,318997.95999999985
2014-12-01 0,151568.60999999972
