Pickup_Datetime,Total_amount
04/18/2019 02:00 AM, 36660.1
04/11/2019 09:00 AM, 249302
03/26/2019 05:00 AM, 47544.1
03/19/2019 12:00 AM, 87730.9
03/07/2019 03:00 AM, 22918.4
02/15/2019 06:00 AM, 125081
01/23/2019 09:00 AM, 225572
05/07/2019 08:00 AM, 242486
01/04/2019 07:00 AM, 133932
03/10/2019 10:00 PM, 162030
06/02/2019 12:00 PM, 223699
02/19/2019 08:00 AM, 243752
05/24/2019 01:00 PM, 251410
04/25/2019 11:00 PM, 259319
01/08/2019 09:00 AM, 193270
04/13/2019 02:00 PM, 258476
03/21/2019 05:00 PM, 332581
03/14/2019 12:00 PM, 259578
03/02/2019 03:00 PM, 228290
06/13/2019 07:00 PM, 306403
02/10/2019 06:00 PM, 239273
05/28/2019 03:00 PM, 269433
01/25/2019 02:00 PM, 254649
05/09/2019 01:00 PM, 273284
05/02/2019 08:00 PM, 363197
04/17/2019 04:00 PM, 287161
03/25/2019 07:00 PM, 253676
03/06/2019 05:00 PM, 340645
02/14/2019 08:00 PM, 298123
01/29/2019 04:00 PM, 226567
06/21/2019 03:00 AM, 46439.5
06/14/2019 10:00 AM, 227326
01/03/2019 09:00 PM, 202829
06/02/2019 01:00 AM, 170433
05/10/2019 04:00 AM, 41231
05/03/2019 11:00 AM, 246497
03/29/2019 09:00 PM, 270988
03/26/2019 10:00 AM, 213474
03/14/2019 01:00 AM, 61443.9
06/18/2019 12:00 AM, 92750.2
06/25/2019 05:00 AM, 55356.5
02/15/2019 11:00 AM, 225739
02/22/2019 04:00 AM, 38085
06/06/2019 03:00 AM, 26919.9
01/30/2019 07:00 AM, 190125
05/14/2019 06:00 AM, 118011
04/29/2019 02:00 AM, 21126.5
04/22/2019 09:00 AM, 195910
04/03/2019 07:00 AM, 218009
03/18/2019 03:00 AM, 18547.5
06/29/2019 07:00 AM, 73108.5
02/26/2019 06:00 AM, 118132
02/07/2019 04:00 AM, 30021.6
05/18/2019 08:00 AM, 133468
01/15/2019 07:00 AM, 192802
03/21/2019 10:00 PM, 333081
04/07/2019 09:00 AM, 133286
01/20/2019 10:00 PM, 160627
06/20/2019 05:00 PM, 288083
06/13/2019 12:00 PM, 269285
06/01/2019 03:00 PM, 249196
01/19/2019 09:00 AM, 117265
04/24/2019 02:00 PM, 259215
03/25/2019 12:00 PM, 197384
03/13/2019 03:00 PM, 298815
03/06/2019 10:00 PM, 292116
06/24/2019 07:00 PM, 263491
01/12/2019 03:00 PM, 221501
01/05/2019 10:00 PM, 190401
02/21/2019 06:00 PM, 328615
06/05/2019 05:00 PM, 313578
05/13/2019 08:00 PM, 265142
